runs|run|machine|data_block|wal_block|wal_segment|scale|mode|tps|base_tps|tps_coeff|wal_diff|checkpoints_all|checkpoints_timed|checkpoints_req|buffers_all|buffers_checkpoint|buffers_clean|buffers_backend|buffers_alloc|cpu_total_time|dev_tps|dev_kbps|io_bps|io_tps
3|20220406-fpw|xeon|1|64|512|1000|ro|435450|446831|1.026136180962223|3103|1|1|0|1168694|3|1226|1167465|234358714|82|12|975|2087|14
3|20220406-fpw|xeon|2|1|1|1000|ro|446408|443191|0.9927935879285318|405|1|1|0|249431|3|492|248935|216538355|78|142|1425|3010|144
3|20220406-fpw|xeon|2|1|16|1000|ro|458709|452381|0.9862047616244721|163|1|1|0|245244|3|458|244784|220423026|79|45|822|1794|47
3|20220406-fpw|xeon|2|1|512|1000|ro|450984|446831|0.9907912475830628|325|1|1|0|246127|3|413|245710|217256752|79|9|683|1598|11
3|20220406-fpw|xeon|2|2|1|1000|ro|451033|443191|0.9826132455940031|154|1|1|0|246597|3|440|246153|215900432|79|91|1175|2486|93
3|20220406-fpw|xeon|2|2|16|1000|ro|454101|452381|0.9962122963834037|314|1|1|0|242944|3|415|242526|220528034|80|69|1092|2326|71
3|20220406-fpw|xeon|2|2|512|1000|ro|445305|446831|1.0034268647331603|509|1|1|0|252323|3|462|251857|217924936|80|10|814|1896|12
3|20220406-fpw|xeon|2|4|1|1000|ro|448867|443191|0.9873548289359655|679|1|1|0|249925|3|418|249505|216201270|79|103|1014|2168|104
3|20220406-fpw|xeon|2|4|16|1000|ro|437869|452381|1.0331423325241111|1165|1|1|0|259217|3|458|258756|220424213|82|10|724|1585|12
3|20220406-fpw|xeon|2|4|512|1000|ro|448458|446831|0.9963720125407507|1105|1|1|0|244247|3|416|243827|217178512|80|6|329|792|8
3|20220406-fpw|xeon|2|8|1|1000|ro|447726|443191|0.989871037196857|361|1|1|0|248189|3|467|247719|215801411|79|78|886|1907|80
3|20220406-fpw|xeon|2|8|16|1000|ro|449420|452381|1.0065884918339192|1667|1|1|0|244421|3|444|243974|220278386|81|7|340|815|9
3|20220406-fpw|xeon|2|8|512|1000|ro|452552|446831|0.9873583588184341|2151|1|1|0|247299|3|391|246905|218322913|78|9|673|1489|11
3|20220406-fpw|xeon|2|16|1|1000|ro|447674|443191|0.9899860166103013|1204|1|1|0|239331|3|464|238864|216341237|79|47|1119|2396|49
3|20220406-fpw|xeon|2|16|16|1000|ro|451756|452381|1.0013834902026757|1511|1|1|0|249064|3|516|248545|220706644|79|10|664|1466|12
3|20220406-fpw|xeon|2|16|512|1000|ro|440112|446831|1.0152665685098339|5572|1|1|0|252537|3|537|251997|217911573|80|11|945|2031|13
3|20220406-fpw|xeon|2|32|1|1000|ro|451411|443191|0.9817904304502991|248|1|1|0|248592|3|482|248106|215178559|79|27|643|1438|29
3|20220406-fpw|xeon|2|32|16|1000|ro|447064|452381|1.011893151763506|5653|1|1|0|254559|3|550|254004|219856775|80|6|145|428|7
3|20220406-fpw|xeon|2|32|512|1000|ro|444017|446831|1.0063375951821665|5925|1|1|0|248831|3|497|248331|217613978|80|8|470|1080|9
3|20220406-fpw|xeon|2|64|1|1000|ro|452360|443191|0.9797307454239986|20896|1|1|0|246016|3|440|245573|215666575|78|20|848|1811|21
3|20220406-fpw|xeon|2|64|16|1000|ro|447821|452381|1.0101826399387255|6971|1|1|0|255700|3|549|255149|219860915|81|9|536|1208|10
3|20220406-fpw|xeon|2|64|512|1000|ro|437135|446831|1.0221807908312077|21790|1|1|0|254280|3|590|253686|217768623|82|10|776|1689|12
3|20220406-fpw|xeon|4|1|1|1000|ro|457803|443191|0.9680823410943135|382|1|1|0|121385|3|340|121041|214205594|76|106|925|1987|107
3|20220406-fpw|xeon|4|1|16|1000|ro|448755|452381|1.0080801328118907|374|1|1|0|126036|3|391|125641|218419074|81|9|349|833|11
3|20220406-fpw|xeon|4|1|512|1000|ro|454253|446831|0.9836610875437256|412|1|1|0|122458|3|411|122044|216018937|78|12|965|2063|14
3|20220406-fpw|xeon|4|2|1|1000|ro|453508|443191|0.9772506769450594|349|1|1|0|121380|3|367|121010|214342665|77|57|1000|2136|59
3|20220406-fpw|xeon|4|2|16|1000|ro|457920|452381|0.987904000698812|534|1|1|0|124348|3|412|123933|218086077|78|26|708|1557|28
3|20220406-fpw|xeon|4|2|512|1000|ro|433298|446831|1.0312325466538041|341|1|1|0|127900|3|363|127533|215654210|81|12|1026|2189|13
3|20220406-fpw|xeon|4|4|1|1000|ro|458337|443191|0.9669544461826124|1385|1|1|0|121708|3|336|121369|213659496|76|15|369|871|16
3|20220406-fpw|xeon|4|4|16|1000|ro|448686|452381|1.0082351577718047|1449|1|1|0|126910|3|398|126508|217428014|81|9|592|1322|11
3|20220406-fpw|xeon|4|4|512|1000|ro|459720|446831|0.9719633690072218|549|1|1|0|119500|3|341|119155|215449955|77|12|1043|2221|14
3|20220406-fpw|xeon|4|8|1|1000|ro|449079|443191|0.9868887211381516|2610|1|1|0|123198|3|346|122848|214312784|78|134|1310|2759|135
3|20220406-fpw|xeon|4|8|16|1000|ro|456610|452381|0.9907382667922296|1929|1|1|0|123968|3|415|123550|218897137|78|12|968|2083|14
3|20220406-fpw|xeon|4|8|512|1000|ro|458142|446831|0.9753111480719951|1241|1|1|0|121917|3|371|121542|215307265|77|12|975|2055|13
3|20220406-fpw|xeon|4|16|1|1000|ro|441543|443191|1.0037323658171458|602|1|1|0|126374|3|395|125974|214152602|80|14|316|772|16
3|20220406-fpw|xeon|4|16|16|1000|ro|441591|452381|1.0244343747947762|1033|1|1|0|127400|3|412|126984|217672688|82|10|770|1697|12
3|20220406-fpw|xeon|4|16|512|1000|ro|447838|446831|0.9977514190399207|4630|1|1|0|125587|3|456|125127|216011278|79|10|772|1695|12
3|20220406-fpw|xeon|4|32|1|1000|ro|452422|443191|0.9795964829296542|7221|1|1|0|122387|3|455|121929|214719807|77|16|513|1154|18
3|20220406-fpw|xeon|4|32|16|1000|ro|459611|452381|0.984269306000074|10399|1|1|0|123256|3|427|122825|218144869|78|8|467|1070|10
3|20220406-fpw|xeon|4|32|512|1000|ro|435160|446831|1.026820020222447|7418|1|1|0|129283|3|439|128840|215726683|82|9|645|1427|11
3|20220406-fpw|xeon|4|64|1|1000|ro|452192|443191|0.9800947385181515|19064|1|1|0|122892|3|688|122200|213923521|77|18|743|1638|20
3|20220406-fpw|xeon|4|64|16|1000|ro|442426|452381|1.0225009380099723|12510|1|1|0|127929|3|806|127120|218815647|81|10|665|1510|12
3|20220406-fpw|xeon|4|64|512|1000|ro|439436|446831|1.016828389116959|9558|1|1|0|126515|3|702|125809|215809912|81|10|761|1659|12
3|20220406-fpw|xeon|8|1|1|1000|ro|438847|443191|1.0098986662777687|202|1|1|0|44880|5|245|44629|209553299|81|56|786|1707|58
3|20220406-fpw|xeon|8|1|16|1000|ro|440279|452381|1.027487116124094|164|1|1|0|45788|5|305|45477|213941623|81|40|939|2184|42
3|20220406-fpw|xeon|8|1|512|1000|ro|444711|446831|1.004767140907241|383|1|1|0|44779|5|388|44386|211248698|79|18|699|1536|20
3|20220406-fpw|xeon|8|2|1|1000|ro|447026|443191|0.9914210806530269|479|1|1|0|44194|5|405|43782|207916045|78|40|875|1884|42
3|20220406-fpw|xeon|8|2|16|1000|ro|439973|452381|1.028201730560739|406|1|1|0|45820|5|308|45505|214521865|82|11|607|1351|13
3|20220406-fpw|xeon|8|2|512|1000|ro|448169|446831|0.9970145190765091|561|1|1|0|44225|5|365|43855|211458799|79|11|721|1580|13
3|20220406-fpw|xeon|8|4|1|1000|ro|442254|443191|1.0021186919733909|986|1|1|0|44659|5|411|44244|209928636|79|20|907|1956|22
3|20220406-fpw|xeon|8|4|16|1000|ro|437708|452381|1.0335223482321547|1146|1|1|0|46057|5|327|45725|214291872|83|11|886|1917|13
3|20220406-fpw|xeon|8|4|512|1000|ro|445656|446831|1.002636562729998|449|1|1|0|44487|5|349|44133|211370546|79|9|615|1366|10
3|20220406-fpw|xeon|8|8|1|1000|ro|443191|443191|1|1165|1|1|0|44569|5|334|44229|210150584|79|18|696|1522|19
3|20220406-fpw|xeon|8|8|16|1000|ro|452381|452381|1|2747|1|1|0|44568|5|447|44115|214333737|79|8|457|1051|10
3|20220406-fpw|xeon|8|8|512|1000|ro|446831|446831|1|1843|1|1|0|44567|5|334|44227|211493611|79|11|851|1836|12
3|20220406-fpw|xeon|8|16|1|1000|ro|448604|443191|0.987933678701037|1823|1|1|0|44029|5|339|43684|209454498|78|19|858|1848|21
3|20220406-fpw|xeon|8|16|16|1000|ro|449373|452381|1.0066937710988422|3648|1|1|0|44865|5|410|44450|213476092|80|9|583|1301|10
3|20220406-fpw|xeon|8|16|512|1000|ro|447717|446831|0.9980210713464086|3936|1|1|0|44133|5|371|43756|211192647|79|11|945|2038|13
3|20220406-fpw|xeon|8|32|1|1000|ro|437789|443191|1.0123392775971987|8922|1|1|0|45143|5|370|44769|210495013|80|45|960|2056|46
3|20220406-fpw|xeon|8|32|16|1000|ro|438136|452381|1.0325127357715413|1789|1|1|0|46031|5|473|45552|214147224|82|9|573|1289|11
3|20220406-fpw|xeon|8|32|512|1000|ro|437246|446831|1.0219212983080463|4009|1|1|0|45555|5|460|45089|211742834|82|6|336|812|8
3|20220406-fpw|xeon|8|64|1|1000|ro|446329|443191|0.9929693118753207|2396|1|1|0|44255|5|398|43852|208937758|78|26|566|1265|27
3|20220406-fpw|xeon|8|64|16|1000|ro|446202|452381|1.0138479881309361|1387|1|1|0|44713|5|552|44155|212177133|80|12|1002|2143|14
3|20220406-fpw|xeon|8|64|512|1000|ro|437298|446831|1.0217997795553604|6870|1|1|0|45133|5|528|44598|211926804|81|12|1010|2163|14
3|20220406-fpw|xeon|16|1|1|1000|ro|435314|443191|1.018094984310176|266|1|1|0|18140|5|233|17902|207230953|80|71|1286|2704|73
3|20220406-fpw|xeon|16|1|16|1000|ro|423740|452381|1.0675909755982442|251|1|1|0|19020|5|326|18690|211985984|85|35|996|2134|37
3|20220406-fpw|xeon|16|1|512|1000|ro|422793|446831|1.0568552459477807|394|1|1|0|18777|5|352|18421|210137451|85|26|717|1578|27
3|20220406-fpw|xeon|16|2|1|1000|ro|419737|443191|1.055877847318678|183|1|1|0|18812|5|235|18572|207758135|84|49|1007|2150|51
3|20220406-fpw|xeon|16|2|16|1000|ro|427232|452381|1.0588649726612238|562|1|1|0|18864|5|222|18637|212248652|85|18|658|1453|20
3|20220406-fpw|xeon|16|2|512|1000|ro|424594|446831|1.0523723839715116|791|1|1|0|18751|5|242|18505|208912911|84|27|882|1902|29
3|20220406-fpw|xeon|16|4|1|1000|ro|423783|443191|1.0457970234766378|338|1|1|0|18634|5|250|18380|207681108|84|19|810|1788|21
3|20220406-fpw|xeon|16|4|16|1000|ro|426877|452381|1.0597455473122235|602|1|1|0|18885|5|325|18554|211740974|85|12|658|1455|13
3|20220406-fpw|xeon|16|4|512|1000|ro|430661|446831|1.037546933667084|194|1|1|0|18377|5|238|18134|209853499|82|10|867|1882|12
3|20220406-fpw|xeon|16|8|1|1000|ro|425210|443191|1.0422873403729922|542|1|1|0|18571|5|242|18324|207585874|83|20|954|2261|22
3|20220406-fpw|xeon|16|8|16|1000|ro|425023|452381|1.064368281245956|1538|1|1|0|18965|5|248|18712|211962266|85|13|1034|2209|15
3|20220406-fpw|xeon|16|8|512|1000|ro|420343|446831|1.0630152042498626|2410|1|1|0|18939|5|240|18693|210084312|85|10|733|1663|12
3|20220406-fpw|xeon|16|16|1|1000|ro|425460|443191|1.0416748930569266|1675|1|1|0|18561|5|244|18312|207485282|83|21|1098|2331|23
3|20220406-fpw|xeon|16|16|16|1000|ro|433393|452381|1.04381242890402|985|1|1|0|18599|5|243|18350|210860666|82|11|931|2183|14
3|20220406-fpw|xeon|16|16|512|1000|ro|424820|446831|1.0518125323666494|2583|1|1|0|18683|5|253|18426|209122381|83|12|934|2549|13
3|20220406-fpw|xeon|16|32|1|1000|ro|423446|443191|1.046629322274859|3246|1|1|0|18625|5|353|18267|207764723|84|19|815|1769|21
3|20220406-fpw|xeon|16|32|16|1000|ro|423479|452381|1.0682489568550035|8806|1|1|0|19046|5|257|18783|212545295|85|11|807|1750|13
3|20220406-fpw|xeon|16|32|512|1000|ro|434900|446831|1.0274338928489308|6036|1|1|0|18311|5|317|17988|209989252|81|9|650|1437|10
3|20220406-fpw|xeon|16|64|1|1000|ro|429550|443191|1.031756489349319|2259|1|1|0|18384|5|357|18023|207765378|82|22|1158|2450|23
3|20220406-fpw|xeon|16|64|16|1000|ro|426445|452381|1.0608190974217073|4786|1|1|0|18903|5|330|18568|211628689|84|13|1088|2320|15
3|20220406-fpw|xeon|16|64|512|1000|ro|423902|446831|1.0540903321994235|7384|1|1|0|18780|5|310|18466|209139427|84|9|707|1550|12
3|20220406-fpw|xeon|32|1|1|1000|ro|392525|443191|1.1290771288452965|145|1|1|0|7599|2|173|7423|205877871|91|56|1070|2273|59
3|20220406-fpw|xeon|32|1|16|1000|ro|390990|452381|1.1570142458886417|395|1|1|0|7782|2|169|7610|209790036|93|49|977|2098|51
3|20220406-fpw|xeon|32|1|512|1000|ro|389162|446831|1.1481876442201449|499|1|1|0|7723|2|176|7545|207986975|93|13|1047|2245|15
3|20220406-fpw|xeon|32|2|1|1000|ro|389051|443191|1.1391591333784004|152|1|1|0|7644|2|130|7512|205931620|91|39|1047|2234|41
3|20220406-fpw|xeon|32|2|16|1000|ro|392851|452381|1.1515332785203551|678|1|1|0|7745|2|170|7572|210559554|93|22|744|1628|24
3|20220406-fpw|xeon|32|2|512|1000|ro|397901|446831|1.1229702865788225|261|1|1|0|7556|2|172|7381|208095323|90|15|643|1437|17
3|20220406-fpw|xeon|32|4|1|1000|ro|388789|443191|1.139926798340488|651|1|1|0|7671|2|215|7453|205925318|92|21|909|1926|22
3|20220406-fpw|xeon|32|4|16|1000|ro|395024|452381|1.145198772732796|1288|1|1|0|7703|2|178|7523|210481363|92|14|1113|2373|15
3|20220406-fpw|xeon|32|4|512|1000|ro|386030|446831|1.15750330285211|513|1|1|0|7785|2|177|7605|207917798|94|12|926|1992|13
3|20220406-fpw|xeon|32|8|1|1000|ro|388871|443191|1.1396864255755765|237|1|1|0|7668|2|180|7485|206378196|92|22|1088|2317|24
3|20220406-fpw|xeon|32|8|16|1000|ro|384940|452381|1.1751987322699642|2065|1|1|0|7904|2|226|7676|210545628|95|8|395|940|11
3|20220406-fpw|xeon|32|8|512|1000|ro|391502|446831|1.1413249485315529|365|1|1|0|7661|2|184|7475|207594878|91|8|485|1105|9
3|20220406-fpw|xeon|32|16|1|1000|ro|397137|443191|1.1159650196279873|6094|1|1|0|7509|2|215|7292|205102338|89|19|828|1845|22
3|20220406-fpw|xeon|32|16|16|1000|ro|391454|452381|1.1556428086058643|1356|1|1|0|7777|2|220|7556|210578350|94|8|363|870|9
3|20220406-fpw|xeon|32|16|512|1000|ro|396399|446831|1.1272253461789763|3120|1|1|0|7583|2|213|7368|206362995|90|8|544|1248|10
3|20220406-fpw|xeon|32|32|1|1000|ro|388715|443191|1.140143807159487|2138|1|1|0|7673|2|211|7460|205954488|92|22|1082|2302|24
3|20220406-fpw|xeon|32|32|16|1000|ro|401515|452381|1.1266851798811999|324|1|1|0|7586|2|212|7371|210533751|91|10|777|1695|12
3|20220406-fpw|xeon|32|32|512|1000|ro|389483|446831|1.14724134301112|10325|1|1|0|7721|2|217|7502|208427757|92|5|80|304|7
3|20220406-fpw|xeon|32|64|1|1000|ro|390517|443191|1.1348827323778479|2451|1|1|0|7633|2|166|7464|205182406|92|20|885|1913|23
3|20220406-fpw|xeon|32|64|16|1000|ro|399035|452381|1.1336875211447617|13486|1|1|0|7625|2|127|7496|210450633|91|12|1021|2185|15
3|20220406-fpw|xeon|32|64|512|1000|ro|387777|446831|1.1522885575988262|8330|1|1|0|7750|2|171|7577|208327212|92|10|809|2229|13
3|20220406-fpw|xeon|1|1|1|1000|rw|73865|69273|0.9378325323224802|68339871398|2|2|0|115346287|1967677|832556|112546054|98818838|64|64928|339095|678245|64931
3|20220406-fpw|xeon|1|1|16|1000|rw|75952|70381|0.9266510427638509|67846248706|2|2|0|116092167|1873646|822980|113395542|99600415|64|66118|342026|684115|66121
3|20220406-fpw|xeon|1|1|512|1000|rw|75677|73699|0.9738626002616383|71143048728|2|2|0|121612998|1994864|864816|118753318|104232939|67|69005|357268|714590|69008
3|20220406-fpw|xeon|1|2|1|1000|rw|74419|69273|0.9308509923541031|67239340467|2|2|0|114840494|1939036|826365|112075093|98507796|64|64522|335534|671133|64525
3|20220406-fpw|xeon|1|2|16|1000|rw|76563|70381|0.9192560375115918|66828247607|2|2|0|116048854|1879672|816382|113352800|99557183|64|65728|340173|680400|65730
3|20220406-fpw|xeon|1|2|512|1000|rw|75996|73699|0.9697747249855255|70170151832|2|2|0|121345526|1986091|861285|118498150|104097993|68|68295|354512|709096|68298
3|20220406-fpw|xeon|1|4|1|1000|rw|75725|69273|0.9147969626939584|65999867496|2|2|0|115445662|1852929|812449|112780284|99090644|65|62604|327204|654452|62606
3|20220406-fpw|xeon|1|4|16|1000|rw|76943|70381|0.91471608853307|66705847314|2|2|0|116988914|1852346|812193|114324375|100588158|66|63918|332132|664318|63919
3|20220406-fpw|xeon|1|4|512|1000|rw|77156|73699|0.9551946705376121|69823123129|2|2|0|122346371|1927722|848407|119570243|105303054|68|66304|345689|691430|66306
3|20220406-fpw|xeon|1|8|1|1000|rw|75657|69273|0.9156191760180816|65702032140|2|2|0|115113473|1841393|813138|112458941|98921171|64|60851|386676|773402|60854
3|20220406-fpw|xeon|1|8|16|1000|rw|76183|70381|0.9238412769252983|66756361520|2|2|0|117119863|1884807|820300|114414757|100556983|66|61886|393890|787841|61888
3|20220406-fpw|xeon|1|8|512|1000|rw|76185|73699|0.967368904640021|69942935817|2|2|0|122574018|1961501|859204|119753313|105337699|68|64653|412205|824460|64655
3|20220406-fpw|xeon|1|16|1|1000|rw|72737|69273|0.9523763696605579|67112669530|2|2|0|115407790|1956636|845366|112605787|98754962|65|57933|478219|956494|57935
3|20220406-fpw|xeon|1|16|16|1000|rw|73974|70381|0.951428880417444|67473259971|2|2|0|117522632|1952327|844680|114725625|100644021|66|59586|498274|996600|59588
3|20220406-fpw|xeon|1|16|512|1000|rw|74368|73699|0.9910041953528399|70411409617|2|2|0|122751632|2038098|879967|119833567|105095080|68|62122|518070|1036211|62125
3|20220406-fpw|xeon|1|32|1|1000|rw|69246|69273|1.000389914218872|69237129795|2|2|0|116396983|2133341|887653|113375989|99036121|63|55558|627372|1254804|55560
3|20220406-fpw|xeon|1|32|16|1000|rw|71784|70381|0.9804552546528474|69067798199|2|2|0|117950518|2030532|870237|115049749|100747486|64|56748|648072|1296196|56751
3|20220406-fpw|xeon|1|32|512|1000|rw|70758|73699|1.0415642047542328|72681448647|2|2|0|123512283|2160697|924601|120426987|105537458|67|59238|674281|1348616|59240
3|20220406-fpw|xeon|1|64|1|1000|rw|63505|69273|1.0908274938981182|71346044491|2|2|0|118028110|2374951|967137|114686023|98740887|62|52903|832928|1665914|52905
3|20220406-fpw|xeon|1|64|16|1000|rw|62993|70381|1.1172828727001414|73284781847|2|2|0|120887556|2486231|990681|117410644|101408856|63|53893|843818|1687703|53895
3|20220406-fpw|xeon|1|64|512|1000|rw|63565|73699|1.1594273578227012|76030777072|2|2|0|125731838|2527643|1028012|122176182|105558887|66|56051|888026|1776121|56054
3|20220406-fpw|xeon|2|1|1|1000|rw|75510|69273|0.9174016686531585|71026166953|2|2|0|96431680|1510113|814990|94106577|81766513|64|60501|326753|653554|60503
3|20220406-fpw|xeon|2|1|16|1000|rw|77267|70381|0.9108804534924353|71333242556|2|2|0|97372997|1500242|809255|95063499|82921144|64|61103|327845|655739|61106
3|20220406-fpw|xeon|2|1|512|1000|rw|76113|73699|0.9682839987912709|74801505381|2|2|0|101827117|1645997|860205|99320916|86753057|66|62907|338022|676097|62908
3|20220406-fpw|xeon|2|2|1|1000|rw|76182|69273|0.9093092856580295|69935143173|2|2|0|96731288|1486539|807750|94436999|82409978|64|60428|324746|649553|60430
3|20220406-fpw|xeon|2|2|16|1000|rw|77180|70381|0.9119072298522933|70319918224|2|2|0|97772826|1485132|810188|95477506|83309566|64|61287|327907|655872|61288
3|20220406-fpw|xeon|2|2|512|1000|rw|76426|73699|0.9643184256666579|73790994998|2|2|0|102280019|1570092|856781|99853147|86938596|67|62860|337949|675955|62862
3|20220406-fpw|xeon|2|4|1|1000|rw|75597|69273|0.9163458867415374|70055245814|2|2|0|97293579|1616129|813972|94863478|82969980|64|58067|314674|629398|58069
3|20220406-fpw|xeon|2|4|16|1000|rw|76395|70381|0.921277570521631|70551604521|2|2|0|98432753|1496901|818354|96117498|83495718|66|59140|320300|640650|59141
3|20220406-fpw|xeon|2|4|512|1000|rw|76946|73699|0.957801575130611|72890181068|2|2|0|102774603|1560927|850795|100362882|87807447|68|60914|329036|658127|60916
3|20220406-fpw|xeon|2|8|1|1000|rw|76223|69273|0.9088201723889114|69307114089|2|2|0|96979106|1498718|807417|94672972|82690722|64|57013|377397|754843|57015
3|20220406-fpw|xeon|2|8|16|1000|rw|76739|70381|0.9171477345287272|70384572838|2|2|0|98550153|1535082|814788|96200283|83939361|64|57703|383060|766173|57705
3|20220406-fpw|xeon|2|8|512|1000|rw|77180|73699|0.9548976418761337|73170705121|2|2|0|103009602|1540469|848375|100620759|87780767|68|60117|398672|797396|60119
3|20220406-fpw|xeon|2|16|1|1000|rw|73469|69273|0.9428874763505696|70482488345|2|2|0|96823307|1659622|837642|94326043|82354273|63|53900|466434|932924|53902
3|20220406-fpw|xeon|2|16|16|1000|rw|74885|70381|0.9398544434800027|71272092482|2|2|0|99182163|1602751|835032|96744380|84101496|65|55566|487260|974571|55568
3|20220406-fpw|xeon|2|16|512|1000|rw|74705|73699|0.9865336992169199|74093518241|2|2|0|103168445|1657591|876487|100634367|87784641|68|57824|507946|1015956|57826
3|20220406-fpw|xeon|2|32|1|1000|rw|69784|69273|0.9926774045626504|73081823334|2|2|0|98350670|1740396|881885|95728390|82898268|63|51769|616077|1232210|51771
3|20220406-fpw|xeon|2|32|16|1000|rw|70600|70381|0.9968980169971672|73213540309|2|2|0|98513830|1737938|885617|95890274|82802826|64|51409|616539|1233135|51411
3|20220406-fpw|xeon|2|32|512|1000|rw|70915|73699|1.0392582669392936|76473629252|2|2|0|104186146|1799707|923447|101462991|88026391|67|54677|657656|1315370|54680
3|20220406-fpw|xeon|2|64|1|1000|rw|63619|69273|1.0888728210125906|74765721383|2|2|0|99763964|1920354|967492|96876118|82810483|61|49016|812829|1625728|49018
3|20220406-fpw|xeon|2|64|16|1000|rw|63968|70381|1.100253251625813|76233519855|2|2|0|100913716|1852071|977256|98084390|83734295|63|49336|831991|1664089|49356
3|20220406-fpw|xeon|2|64|512|1000|rw|64048|73699|1.1506838621034223|79464512194|2|2|0|104733204|1997878|1022213|101713113|87061374|66|51471|868315|1736689|51474
3|20220406-fpw|xeon|4|1|1|1000|rw|77705|69273|0.8914870342963773|70762926236|2|2|0|82465009|750990|792488|80921530|73805226|62|57789|309474|619000|57791
3|20220406-fpw|xeon|4|1|16|1000|rw|77973|70381|0.9026329626922139|72279717692|2|2|0|83784687|774294|802435|82207958|74988949|62|58700|314051|628156|58702
3|20220406-fpw|xeon|4|1|512|1000|rw|78031|73699|0.9444836026707334|75100653236|2|2|0|87306225|772639|839836|85693751|78208228|65|61022|326043|652150|61025
3|20220406-fpw|xeon|4|2|1|1000|rw|77004|69273|0.8996026180458158|70326287726|2|2|0|82289599|742178|799657|80747764|73904824|61|56737|304981|610021|56740
